af2587,2024-01-18 16:29:12.311705,2024-01-19 02:29:12.311705,CSWF,IHWV
Db8301,2024-03-09 13:04:33.766153,2024-03-09 14:04:33.766153,HHHF,BAID
mH0216,2024-02-27 09:20:46.694543,2024-02-27 21:20:46.694543,SFSE,BKNP
Nr1147,2024-04-01 05:54:27.402072,2024-04-01 13:54:27.402072,OOMI,YSQE
iA7315,2024-01-29 14:11:35.435885,2024-01-29 17:11:35.435885,AYRO,JCWX
rN5463,2024-03-07 00:04:27.798493,2024-03-07 04:04:27.798493,SCDE,ROOX
Hk2729,2024-02-12 09:39:34.592366,2024-02-12 11:39:34.592366,RBQJ,EGAJ
MR0237,2024-01-24 23:57:17.540955,2024-01-25 00:57:17.540955,TWCT,IBWK
wz7234,2024-02-04 04:56:30.435150,2024-02-04 16:56:30.435150,XEUD,UMIP
lz1511,2024-03-09 16:57:22.977217,2024-03-10 02:57:22.977217,MMOQ,MKHO
qO2587,2024-03-27 02:17:03.708006,2024-03-27 12:17:03.708006,SJAP,ORKP
Xz3732,2024-03-15 16:51:17.365659,2024-03-16 02:51:17.365659,KDAU,CMJF
VT3764,2024-01-26 20:50:31.342270,2024-01-26 21:50:31.342270,HYJQ,XBFU
Na3942,2024-03-01 04:33:02.533020,2024-03-01 08:33:02.533020,GCYY,MFKB
MY7777,2024-04-11 05:00:30.425116,2024-04-11 17:00:30.425116,TVXQ,GCWL
Zq6135,2024-03-29 00:22:37.422968,2024-03-29 12:22:37.422968,DKIS,JAEX
AX2932,2024-02-01 14:32:28.507103,2024-02-02 02:32:28.507103,XOQO,UXGK
WX8811,2024-01-05 04:50:57.453326,2024-01-05 06:50:57.453326,REPX,DVTT
TM5802,2024-02-03 19:48:10.673945,2024-02-04 00:48:10.673945,SQNW,EFJM
hr1869,2024-01-31 12:00:50.633318,2024-01-31 15:00:50.633318,YNCT,TVBB
oT7562,2024-03-14 23:00:54.104532,2024-03-15 04:00:54.104532,MBCK,RQGD
wD8738,2024-04-02 22:08:48.442678,2024-04-03 04:08:48.442678,RKFI,KZEL
Cd4429,2024-01-25 05:20:24.373313,2024-01-25 15:20:24.373313,MTCC,UQAY
ZN1820,2024-02-01 22:44:26.687879,2024-02-02 07:44:26.687879,QNZJ,JMRR
rz0979,2024-01-27 18:12:09.304560,2024-01-27 22:12:09.304560,BWON,ZETA
vg0139,2024-03-29 11:08:01.688865,2024-03-29 18:08:01.688865,JZVT,WFSW
rG4067,2024-03-27 20:28:24.490514,2024-03-28 02:28:24.490514,ERBL,VLKV
TN9678,2024-01-15 20:59:33.356784,2024-01-16 06:59:33.356784,ZMHY,FKPX
wy4317,2024-02-14 07:50:49.212119,2024-02-14 13:50:49.212119,PEKO,CFPM
MU8183,2024-03-29 22:35:22.320393,2024-03-30 09:35:22.320393,DGDU,GTKP
He8625,2024-04-04 07:14:15.444620,2024-04-04 11:14:15.444620,AVTA,WPTC
hu4737,2024-03-04 05:55:16.758927,2024-03-04 16:55:16.758927,GEZX,EGCW
pz4205,2024-03-31 06:24:36.784973,2024-03-31 17:24:36.784973,LITL,ILTX
iA7210,2024-03-11 18:19:24.920111,2024-03-12 02:19:24.920111,XGSH,UZEG
CG9302,2024-03-21 10:54:01.753065,2024-03-21 17:54:01.753065,QLEX,PIAD
fD1421,2024-02-01 13:33:07.622763,2024-02-01 19:33:07.622763,UTOE,SOGB
Km7258,2024-03-22 17:18:14.672492,2024-03-22 22:18:14.672492,GCKN,GHUJ
gV3380,2024-03-12 07:50:07.788592,2024-03-12 10:50:07.788592,USHZ,ZGDL
QJ2558,2024-01-28 04:04:41.656405,2024-01-28 13:04:41.656405,IRNQ,GFWD
AC7283,2024-03-10 22:18:50.733160,2024-03-11 07:18:50.733160,RBEX,ZAXP
Qr8966,2024-03-28 16:56:17.618066,2024-03-28 19:56:17.618066,JWJN,FKCV
Kt8734,2024-02-27 04:59:45.799707,2024-02-27 09:59:45.799707,WJFL,GCDV
DX3097,2024-03-21 21:40:30.196294,2024-03-22 06:40:30.196294,WNZB,TDQI
LE8755,2024-02-14 01:03:47.076312,2024-02-14 02:03:47.076312,UXNZ,ITSO
Vw0594,2024-02-29 12:44:12.693059,2024-02-29 15:44:12.693059,VYDA,DPER
LC1020,2024-04-15 15:37:09.925671,2024-04-16 01:37:09.925671,OGYH,PTUR
gs2896,2024-01-06 04:42:03.395337,2024-01-06 13:42:03.395337,XZGO,OKSQ
Zn9856,2024-04-03 16:08:48.736831,2024-04-04 01:08:48.736831,BVTD,IDJK
lz3384,2024-03-25 16:03:18.973291,2024-03-26 01:03:18.973291,OCEC,TLQC
GL7418,2024-01-16 21:44:35.519542,2024-01-16 23:44:35.519542,IKZN,LNSK
pG9756,2024-01-22 10:10:17.975412,2024-01-22 18:10:17.975412,OPMI,ZKSC
Ez4300,2024-03-16 00:43:33.268383,2024-03-16 03:43:33.268383,FJEX,PBFB
cC9328,2024-02-21 00:05:19.116793,2024-02-21 12:05:19.116793,KWPD,WXJV
zT9482,2024-01-28 04:54:55.894005,2024-01-28 16:54:55.894005,GDZE,NKLC
Gi6337,2024-03-13 23:26:32.221078,2024-03-14 10:26:32.221078,EPOE,DUND
Xf3071,2024-04-13 13:15:35.472418,2024-04-13 21:15:35.472418,FMYX,BIAE
Yi0892,2024-03-30 03:26:43.495054,2024-03-30 15:26:43.495054,PPHM,LGGX
YO4155,2024-04-08 20:01:34.722354,2024-04-09 01:01:34.722354,PBNY,LSIE
Ne9694,2024-03-07 20:07:38.738623,2024-03-08 05:07:38.738623,VDTE,TVTD
Fj6116,2024-01-20 20:30:57.457892,2024-01-21 08:30:57.457892,WTNP,YSZK
LQ7902,2024-02-16 18:49:14.474685,2024-02-17 03:49:14.474685,YOMI,PAHV
oH8882,2024-02-26 05:06:06.333459,2024-02-26 10:06:06.333459,DCEW,SKDQ
wp0392,2024-04-05 08:30:44.773429,2024-04-05 10:30:44.773429,FIVC,ARCQ
co3096,2024-03-24 00:16:24.387823,2024-03-24 05:16:24.387823,TUXU,GEYP
CU0834,2024-03-21 16:02:59.131976,2024-03-21 20:02:59.131976,UYNK,JCJA
aw4331,2024-02-14 19:43:26.387045,2024-02-14 22:43:26.387045,ITRU,BHOP
gI7674,2024-04-01 02:28:58.234621,2024-04-01 10:28:58.234621,DWAS,OIZK
Pm9997,2024-03-02 01:30:40.144940,2024-03-02 11:30:40.144940,KWUN,YLZE
jS8712,2024-02-23 02:01:50.265065,2024-02-23 09:01:50.265065,WCAD,FXFN
Ys7648,2024-04-08 16:15:23.461459,2024-04-08 20:15:23.461459,NUWV,FJAH
KK6813,2024-01-10 05:26:12.168328,2024-01-10 07:26:12.168328,BBDS,IXAD
tY0377,2024-03-27 14:40:46.827349,2024-03-27 15:40:46.827349,ISVM,UMJS
dG5942,2024-04-06 08:24:20.833133,2024-04-06 20:24:20.833133,HEJR,DOFQ
uR4847,2024-01-10 08:31:03.023525,2024-01-10 18:31:03.023525,FHUP,OLCD
pg6739,2024-02-19 00:08:13.504401,2024-02-19 01:08:13.504401,GAWO,BWDW
GF0807,2024-04-10 18:49:03.556973,2024-04-11 01:49:03.556973,ROCI,RDTY
hw8645,2024-01-18 08:06:50.692630,2024-01-18 20:06:50.692630,FJMB,JVSW
PI8311,2024-03-06 20:41:30.318626,2024-03-07 05:41:30.318626,DNTQ,DDUI
VO6341,2024-02-08 08:47:31.572046,2024-02-08 12:47:31.572046,GGDO,ERRI
EQ3420,2024-03-28 06:53:20.770994,2024-03-28 13:53:20.770994,RKVY,ZIJE
LG4003,2024-01-23 09:13:37.697354,2024-01-23 19:13:37.697354,HCGS,GSSK
Ih6502,2024-02-20 19:44:43.797594,2024-02-21 07:44:43.797594,BEPI,AQES
pO8220,2024-03-09 18:56:32.747429,2024-03-09 23:56:32.747429,WVOP,OIHG
AD2603,2024-02-19 06:24:43.494711,2024-02-19 15:24:43.494711,DBSB,YVZR
ny5236,2024-03-27 07:03:50.235000,2024-03-27 15:03:50.235000,LPTJ,NKOQ
LY4355,2024-02-10 21:04:20.013631,2024-02-11 01:04:20.013631,GBOA,BHMA
lc1375,2024-03-16 14:57:53.328523,2024-03-17 02:57:53.328523,AHMT,RKOB
kV7930,2024-04-09 15:25:36.977318,2024-04-09 19:25:36.977318,AGYB,BSPZ
tI1622,2024-04-07 11:49:55.462892,2024-04-07 19:49:55.462892,PIIC,PEGK
xc4427,2024-04-15 18:20:13.408316,2024-04-16 02:20:13.408316,TJNW,ZGAI
mP7068,2024-01-15 11:27:31.621871,2024-01-15 19:27:31.621871,ZPTJ,BQYE
ps7539,2024-04-09 21:09:48.342914,2024-04-10 08:09:48.342914,HZOF,OIHU
xi7158,2024-01-01 21:38:02.193307,2024-01-02 08:38:02.193307,WFFM,CYFD
Bf5612,2024-01-14 03:11:12.621237,2024-01-14 06:11:12.621237,KTFV,PZWB
WG1189,2024-01-08 01:56:57.680768,2024-01-08 02:56:57.680768,KZTO,JIER
US3441,2024-02-04 01:44:48.637363,2024-02-04 06:44:48.637363,PHVT,KAMW
wu1070,2024-03-26 19:27:20.434479,2024-03-27 06:27:20.434479,TOXA,RJPB
US6385,2024-03-09 18:54:10.841066,2024-03-09 20:54:10.841066,GGIU,PEGC
PF9497,2024-04-07 21:57:47.406792,2024-04-08 09:57:47.406792,RXJZ,POVE
ND1631,2024-04-05 09:22:20.444665,2024-04-05 15:22:20.444665,RWYR,CMJI
ow3990,2024-03-03 10:09:43.652537,2024-03-03 12:09:43.652537,EBWG,EIIS
Ub0214,2024-01-17 04:21:50.969764,2024-01-17 11:21:50.969764,MYFJ,APCJ
Gl6624,2024-03-07 05:45:08.852582,2024-03-07 07:45:08.852582,ZIVC,CLTR
WJ2764,2024-04-02 16:22:15.123980,2024-04-02 18:22:15.123980,SCDE,UWCG
Gs4963,2024-01-14 23:09:00.966784,2024-01-15 00:09:00.966784,PHSY,UZRY
Rv3957,2024-03-11 20:38:07.568331,2024-03-12 01:38:07.568331,HMCQ,AMTT
cd4293,2024-01-23 11:14:24.834100,2024-01-23 20:14:24.834100,UTWW,RNAF
Mf0473,2024-03-14 20:17:01.172968,2024-03-15 07:17:01.172968,IOHX,LBMI
LE7536,2024-03-05 00:32:11.791994,2024-03-05 06:32:11.791994,OAGI,QACD
SF7919,2024-01-27 07:15:43.451083,2024-01-27 12:15:43.451083,YVED,IGQU
Mb7962,2024-01-18 22:25:51.039752,2024-01-19 08:25:51.039752,HHHF,FEZU
xI4177,2024-04-05 07:46:13.632918,2024-04-05 11:46:13.632918,IACB,FETE
ii4643,2024-01-15 03:31:49.365364,2024-01-15 14:31:49.365364,VDJE,OZTF
Dy1165,2024-03-31 22:02:08.816465,2024-04-01 05:02:08.816465,LMNM,PQRN
Ab2021,2024-03-02 00:11:19.521954,2024-03-02 12:11:19.521954,ZCBD,JFFR
SV7132,2024-03-27 04:35:07.005368,2024-03-27 07:35:07.005368,CILZ,CFNF
WJ5938,2024-02-19 17:43:26.940910,2024-02-20 02:43:26.940910,DTCI,FCSJ
lF6742,2024-01-15 15:31:19.327752,2024-01-15 21:31:19.327752,QRJQ,SLHZ
IO8573,2024-03-07 02:07:01.745723,2024-03-07 06:07:01.745723,ZVFJ,DNGM
hA4934,2024-02-23 20:45:48.984031,2024-02-24 08:45:48.984031,YVED,ZYOT
lc5640,2024-03-07 10:04:13.393477,2024-03-07 12:04:13.393477,RAFD,UXNL
gq6219,2024-01-10 15:53:48.823236,2024-01-11 00:53:48.823236,IACB,YLYB
RH0676,2024-02-20 10:49:56.392837,2024-02-20 14:49:56.392837,ESOB,IKFC
Ly2086,2024-02-22 00:05:41.607832,2024-02-22 11:05:41.607832,UCGB,LPSK
ib4514,2024-01-11 17:30:26.253731,2024-01-12 04:30:26.253731,YLOG,WRQN
UP1774,2024-03-05 22:22:12.439994,2024-03-06 00:22:12.439994,KDOE,GKDM
Ne0445,2024-01-07 13:23:27.769059,2024-01-08 01:23:27.769059,WKSO,SPWL
ZS3740,2024-02-18 23:50:03.278067,2024-02-19 06:50:03.278067,CDNS,FRHI
Zx3642,2024-03-03 01:39:24.754970,2024-03-03 04:39:24.754970,XOVB,FHVK
wR1106,2024-02-28 07:56:14.100369,2024-02-28 19:56:14.100369,EJIC,MAZF
vk7984,2024-04-07 05:46:04.932593,2024-04-07 13:46:04.932593,CFNF,DFRX
Ip8899,2024-02-20 16:30:47.630135,2024-02-20 19:30:47.630135,AMON,SZKB
sR6470,2024-02-13 19:23:27.540990,2024-02-13 20:23:27.540990,TYOG,JPPS
Et0533,2024-03-23 12:58:52.708458,2024-03-23 21:58:52.708458,UFXB,POXN
QJ8266,2024-02-08 22:26:11.495418,2024-02-09 01:26:11.495418,KHJW,WKSA
SZ7760,2024-04-08 19:32:14.700611,2024-04-09 05:32:14.700611,DAVN,YEGB
eY3483,2024-02-28 04:21:39.592694,2024-02-28 09:21:39.592694,JDGQ,IZKL
su7436,2024-02-15 21:01:13.321127,2024-02-16 07:01:13.321127,NVXG,LLYL
yC3302,2024-01-27 11:48:20.814827,2024-01-27 22:48:20.814827,GLQO,IDUN
YB2828,2024-02-27 17:13:19.773491,2024-02-27 20:13:19.773491,HCBZ,SMXZ
Cu8139,2024-04-15 14:28:38.241120,2024-04-15 15:28:38.241120,JBUH,FXIK
jD6521,2024-01-03 13:42:06.414218,2024-01-03 22:42:06.414218,BYGF,UGWN
fj7121,2024-01-02 21:45:54.384959,2024-01-03 06:45:54.384959,PJKS,RMSD
wl9261,2024-03-07 17:22:53.646925,2024-03-08 02:22:53.646925,DDUV,HXWY
Px4734,2024-02-21 08:15:35.762246,2024-02-21 11:15:35.762246,XRWI,VOMT
Vd7664,2024-04-12 01:36:11.258649,2024-04-12 10:36:11.258649,HIXR,TAUK
tQ0317,2024-01-14 07:09:59.679470,2024-01-14 17:09:59.679470,GILU,BJQP
Ls7779,2024-04-07 18:35:21.122461,2024-04-08 00:35:21.122461,XYXQ,KIES
lH0574,2024-02-07 19:44:43.429085,2024-02-08 07:44:43.429085,CVXM,DGAV
LP3009,2024-01-21 22:45:58.219108,2024-01-22 08:45:58.219108,XTUV,RUFY
GC4814,2024-01-21 15:00:46.505067,2024-01-22 03:00:46.505067,BRUH,KAMW
mp4256,2024-03-17 00:38:38.136838,2024-03-17 02:38:38.136838,WLSL,ACSY
qz9205,2024-01-12 20:48:40.033419,2024-01-12 23:48:40.033419,SHUL,QVZO
rg8581,2024-04-12 12:40:03.155984,2024-04-12 19:40:03.155984,HARL,USND
yD1175,2024-01-12 09:31:00.329124,2024-01-12 16:31:00.329124,ZAFG,APCJ
TX1829,2024-03-23 18:13:29.228776,2024-03-24 06:13:29.228776,MTJW,PCXE
JW4443,2024-01-19 15:31:45.014872,2024-01-19 18:31:45.014872,SHGA,YEHL
Sb1926,2024-03-06 11:53:14.004486,2024-03-06 23:53:14.004486,PIQP,RFDN
Ps7008,2024-01-13 08:26:34.971859,2024-01-13 15:26:34.971859,TVQD,HHHF
pO7740,2024-03-24 09:44:16.628069,2024-03-24 21:44:16.628069,TEOH,SXFK
RF1166,2024-03-02 03:35:34.807112,2024-03-02 13:35:34.807112,DQFY,QMIC
rP3467,2024-02-02 15:09:04.090477,2024-02-03 01:09:04.090477,TXJI,JVBC
or0326,2024-03-27 03:48:57.626961,2024-03-27 06:48:57.626961,CFUF,CMEK
BF6620,2024-02-12 16:04:30.023344,2024-02-12 22:04:30.023344,UQRX,ZPVK
xs6436,2024-01-10 11:31:56.375139,2024-01-10 12:31:56.375139,LWKX,DSXH
WK2647,2024-01-04 23:51:41.690006,2024-01-05 07:51:41.690006,PPJQ,GKYR
rB2486,2024-04-09 11:27:08.196410,2024-04-09 20:27:08.196410,UOWS,DJIA
Ch4339,2024-02-08 05:51:24.096134,2024-02-08 16:51:24.096134,TEOS,FFXF
gv0481,2024-03-05 21:55:39.229019,2024-03-06 00:55:39.229019,ZMPP,LKTF
iU8785,2024-01-21 21:59:00.909009,2024-01-22 01:59:00.909009,XSWJ,RKUN
lT6681,2024-01-01 22:16:09.111010,2024-01-02 05:16:09.111010,UIHW,YLFO
sC2374,2024-01-30 01:58:10.711990,2024-01-30 09:58:10.711990,QYSU,BAZR
zM4428,2024-02-24 09:57:06.445898,2024-02-24 16:57:06.445898,FTFN,ITFO
BC1371,2024-02-10 00:00:11.443992,2024-02-10 03:00:11.443992,GVEX,EJJW
BQ8785,2024-02-13 06:23:29.601495,2024-02-13 08:23:29.601495,TIPG,UOTT
KJ0860,2024-04-10 04:52:27.353165,2024-04-10 10:52:27.353165,TVSC,IICZ
NQ5190,2024-02-28 12:09:12.615537,2024-02-29 00:09:12.615537,CTYT,WQPO
aM5274,2024-04-08 17:35:08.944905,2024-04-09 05:35:08.944905,PHDH,WIJE
ar1368,2024-04-04 14:34:19.375406,2024-04-04 20:34:19.375406,ZIYF,JVER
Jv0795,2024-01-03 20:14:28.223679,2024-01-04 06:14:28.223679,ISVR,FOKL
Cz8799,2024-01-26 21:03:59.601667,2024-01-27 02:03:59.601667,SMMM,AYRP
PE2595,2024-03-21 02:29:55.976799,2024-03-21 05:29:55.976799,CNPH,BODO
EY9362,2024-01-20 08:05:56.505792,2024-01-20 18:05:56.505792,CMKF,ZBRR
pT9463,2024-03-20 00:35:18.985534,2024-03-20 12:35:18.985534,RKFI,HWPQ
QB2825,2024-03-19 09:57:34.106797,2024-03-19 19:57:34.106797,ORTW,VNTY
AZ5700,2024-03-06 07:30:24.702015,2024-03-06 12:30:24.702015,RMRA,TBJA
Rk3382,2024-01-16 13:26:11.683897,2024-01-16 21:26:11.683897,FVAF,BDBX
uM4207,2024-02-01 15:52:39.094410,2024-02-01 23:52:39.094410,IUYZ,GAMP
eq5859,2024-03-04 01:54:01.004554,2024-03-04 10:54:01.004554,TKGZ,LJUI
VO1239,2024-01-19 00:02:38.073838,2024-01-19 10:02:38.073838,HPAB,ZPTJ
di0982,2024-01-23 02:00:09.545992,2024-01-23 05:00:09.545992,OZFB,DJWR
nB6801,2024-01-25 10:46:32.025184,2024-01-25 14:46:32.025184,DFKS,AHMZ
SG4226,2024-01-18 21:40:00.481827,2024-01-19 00:40:00.481827,VQKA,PIIC
wX5356,2024-04-12 06:46:00.665469,2024-04-12 18:46:00.665469,WKFG,NWPG
MR6327,2024-02-09 00:47:22.702508,2024-02-09 09:47:22.702508,PUZU,AJLH
Gf0613,2024-01-17 17:42:49.174859,2024-01-17 19:42:49.174859,BOMO,RBEX
lN8264,2024-01-19 11:45:59.777321,2024-01-19 18:45:59.777321,DEWV,ZOVS
xw0576,2024-02-21 13:15:39.543191,2024-02-21 15:15:39.543191,CDUV,RCEH
il9740,2024-02-05 17:22:46.670196,2024-02-05 21:22:46.670196,UKIH,HXWY
Ny5753,2024-02-27 16:59:24.266208,2024-02-28 04:59:24.266208,GRAN,FXCQ
Ya9775,2024-01-14 00:56:24.272310,2024-01-14 12:56:24.272310,QPHV,PRAQ
zM5611,2024-04-01 10:47:40.826035,2024-04-01 11:47:40.826035,FDYC,XRBZ
vN1994,2024-04-10 14:16:54.679598,2024-04-10 18:16:54.679598,AGRK,BCQJ
mk3393,2024-03-24 10:29:54.993483,2024-03-24 18:29:54.993483,BWPY,VEAG
hx9916,2024-02-12 20:06:12.239628,2024-02-12 23:06:12.239628,NAON,XVYH
ga9421,2024-02-14 07:33:28.370825,2024-02-14 19:33:28.370825,VVMI,KSYX
Ce6602,2024-01-03 06:29:37.530836,2024-01-03 14:29:37.530836,ANAF,UXIR
sj9436,2024-02-13 13:11:04.546775,2024-02-13 20:11:04.546775,FPYT,YMUI
fj0780,2024-03-10 02:45:51.206278,2024-03-10 12:45:51.206278,KRDN,PSJG
YL7931,2024-03-11 11:02:13.561364,2024-03-11 12:02:13.561364,SKFK,WXND
zW3446,2024-02-20 03:02:08.489167,2024-02-20 13:02:08.489167,PMGQ,BYSW
nY9833,2024-01-18 10:52:09.165505,2024-01-18 11:52:09.165505,ZQFY,BREO
Qs8467,2024-01-03 11:07:41.261960,2024-01-03 15:07:41.261960,CSWF,IEGW
ZB9378,2024-01-28 08:07:43.491774,2024-01-28 14:07:43.491774,ZCUH,FGKP
TM6516,2024-04-11 15:11:21.657586,2024-04-11 21:11:21.657586,QQOU,GJCA
OA5043,2024-01-31 00:51:48.706357,2024-01-31 12:51:48.706357,ISSX,HESG
kP9708,2024-03-23 20:49:42.902591,2024-03-24 02:49:42.902591,WHDW,LBBO
iw6355,2024-02-20 19:49:20.767125,2024-02-21 05:49:20.767125,XUTX,PLRH
TW5845,2024-04-11 11:26:47.276334,2024-04-11 21:26:47.276334,JAYN,IBWK
CT4335,2024-02-28 02:39:11.574449,2024-02-28 06:39:11.574449,MUDE,XZON
TX6925,2024-02-20 20:10:16.596501,2024-02-20 22:10:16.596501,QDZL,YPCL
Wi8210,2024-01-05 11:16:43.584099,2024-01-05 23:16:43.584099,BBGH,MNEC
gf9551,2024-04-04 03:03:48.563245,2024-04-04 15:03:48.563245,BVTW,XSPH
jw3406,2024-01-30 00:13:56.224183,2024-01-30 08:13:56.224183,VOQR,UVPY
Yy1745,2024-03-03 06:22:27.476276,2024-03-03 10:22:27.476276,HLJX,BXXR
kg9927,2024-04-10 16:02:00.763842,2024-04-10 21:02:00.763842,BNFB,EWEI
lp5368,2024-01-20 06:29:12.277405,2024-01-20 12:29:12.277405,CLYW,VPAO
iW6240,2024-02-18 21:20:16.303746,2024-02-18 22:20:16.303746,RIRG,EUUB
hy7375,2024-02-05 13:03:36.144027,2024-02-05 15:03:36.144027,DPRB,YMYO
pJ9710,2024-03-29 09:30:24.257365,2024-03-29 16:30:24.257365,VRGZ,BQIU
pJ4763,2024-02-18 04:05:29.232134,2024-02-18 09:05:29.232134,QYXV,NXHZ
ok8671,2024-01-24 17:58:57.780540,2024-01-25 03:58:57.780540,CLGT,PIOU
cg5274,2024-01-03 20:16:16.743404,2024-01-03 22:16:16.743404,ETUU,LDQB
Xv7843,2024-02-07 08:42:42.563319,2024-02-07 09:42:42.563319,BJVA,HPSZ
YS2165,2024-01-16 23:03:05.423566,2024-01-17 11:03:05.423566,YYRS,VUII
Af0977,2024-03-23 15:49:53.484062,2024-03-23 23:49:53.484062,TFPT,MCOU
dB8813,2024-02-04 12:41:38.671702,2024-02-04 14:41:38.671702,LHFX,PMTP
JD9120,2024-03-23 16:00:27.070130,2024-03-23 17:00:27.070130,YWDZ,VYDA
SY1505,2024-02-06 20:26:03.466175,2024-02-06 23:26:03.466175,RWZI,NCAT
VP2456,2024-04-02 21:15:26.470572,2024-04-02 23:15:26.470572,KYJV,MKIO
Oq4316,2024-02-25 00:45:30.828416,2024-02-25 02:45:30.828416,XZRO,AUDC
Jr0219,2024-02-03 02:31:07.011651,2024-02-03 07:31:07.011651,KBUR,TAHG
tc8237,2024-03-05 17:14:42.720569,2024-03-06 02:14:42.720569,ONHL,SLBR
RZ2308,2024-04-06 20:09:28.477639,2024-04-07 08:09:28.477639,QWPE,VVSJ
kr8033,2024-01-21 09:43:38.898858,2024-01-21 20:43:38.898858,CSUL,QAIY
sa4033,2024-02-18 06:35:52.018217,2024-02-18 07:35:52.018217,NTLR,BPQD
oB7596,2024-02-07 01:01:02.211174,2024-02-07 11:01:02.211174,SBGU,PSDT
DZ3034,2024-02-17 14:56:11.565829,2024-02-17 15:56:11.565829,TAMN,EFGJ
jg7057,2024-03-31 01:42:57.346016,2024-03-31 12:42:57.346016,GYDM,VRTL
vt1099,2024-03-19 03:48:01.543700,2024-03-19 10:48:01.543700,MBNH,CLUY
NT4437,2024-02-27 11:34:24.993047,2024-02-27 21:34:24.993047,ILEV,KOQX
kH1432,2024-01-22 02:02:52.738479,2024-01-22 07:02:52.738479,YVPO,TLKF
AT4223,2024-03-16 11:04:55.772580,2024-03-16 12:04:55.772580,OLMH,DFYP
ky9613,2024-02-14 16:41:27.621659,2024-02-14 19:41:27.621659,FJZM,IISO
xd8707,2024-02-17 22:26:15.192163,2024-02-18 03:26:15.192163,VDJE,IJZJ
HX1943,2024-03-17 01:46:25.272179,2024-03-17 09:46:25.272179,DZOP,OHWH
ue0845,2024-02-12 15:53:33.344090,2024-02-13 01:53:33.344090,WGIL,NBER
gd4686,2024-01-06 09:35:21.793294,2024-01-06 16:35:21.793294,FBMS,WWNE
KJ6912,2024-03-01 02:45:53.134843,2024-03-01 06:45:53.134843,TPJG,OTXD
im6098,2024-01-23 07:17:23.903673,2024-01-23 12:17:23.903673,VOIV,BPVD
Yb5900,2024-04-12 18:00:13.691915,2024-04-13 02:00:13.691915,YFSC,ZCBD
uv1784,2024-01-04 20:52:33.190540,2024-01-05 00:52:33.190540,EKQY,RIEV
mZ8150,2024-04-03 02:32:41.535110,2024-04-03 03:32:41.535110,BCSZ,DKKA
RG3967,2024-02-12 01:58:47.347367,2024-02-12 10:58:47.347367,WTNP,KDNY
AC5923,2024-03-22 15:51:36.300718,2024-03-22 22:51:36.300718,BIKV,VFJW
vP0177,2024-01-12 20:17:14.163283,2024-01-13 07:17:14.163283,DHLN,UFHQ
Zl8561,2024-03-29 09:17:27.626186,2024-03-29 20:17:27.626186,VYMI,EQTU
TH1991,2024-04-07 12:11:21.037793,2024-04-07 15:11:21.037793,WIXK,BWLM
Rn9657,2024-03-25 12:30:21.729267,2024-03-25 16:30:21.729267,IJVL,FCIR
Re6679,2024-01-08 06:45:11.106878,2024-01-08 10:45:11.106878,DUHA,CPFH
lQ0612,2024-01-12 20:10:56.592906,2024-01-13 08:10:56.592906,AZOJ,FNEQ
nR1716,2024-01-08 06:37:28.628765,2024-01-08 11:37:28.628765,ACRS,FJVH
fu3314,2024-02-23 03:43:31.623122,2024-02-23 14:43:31.623122,LDIG,BBPU
tL4763,2024-03-20 03:32:15.138112,2024-03-20 13:32:15.138112,QBJT,ERQG
Vd7678,2024-03-24 18:58:12.065327,2024-03-25 04:58:12.065327,URRH,XRDB
cZ0655,2024-02-20 14:35:16.824230,2024-02-20 17:35:16.824230,VYTA,NPWH
eF3347,2024-02-19 09:21:41.589319,2024-02-19 20:21:41.589319,RXIE,JWLQ
Dp0180,2024-03-19 01:28:54.276628,2024-03-19 10:28:54.276628,VUUS,GRFI
oP5858,2024-04-05 03:27:29.738534,2024-04-05 11:27:29.738534,DGDU,SFBD
TK4865,2024-03-19 03:39:57.015514,2024-03-19 05:39:57.015514,LXGZ,SCOR
JZ9893,2024-03-20 22:38:39.517115,2024-03-21 08:38:39.517115,LRLX,IHKF
Ns3390,2024-03-25 11:03:44.676177,2024-03-25 23:03:44.676177,TZCP,CSHW
fZ2192,2024-02-27 11:07:12.822911,2024-02-27 22:07:12.822911,VEMC,JXRY
WB9891,2024-01-30 16:35:19.057449,2024-01-31 02:35:19.057449,YPEL,GETU
fK1312,2024-01-22 01:21:41.992163,2024-01-22 04:21:41.992163,WLKX,CQEP
UC3804,2024-02-25 19:58:23.241899,2024-02-26 04:58:23.241899,SXEW,OLMH
kZ7451,2024-01-05 22:45:25.919638,2024-01-06 04:45:25.919638,GDTB,BIYL
eM6440,2024-03-10 02:50:36.488606,2024-03-10 05:50:36.488606,INZN,CHAY
UI6405,2024-01-20 06:11:22.939073,2024-01-20 12:11:22.939073,TTFQ,BXTO
Ri7966,2024-03-03 14:33:06.105927,2024-03-04 00:33:06.105927,BMXK,QKVM
IJ4964,2024-02-27 09:02:13.269242,2024-02-27 11:02:13.269242,WIBI,UJOX
PW5439,2024-03-13 19:52:18.707911,2024-03-13 23:52:18.707911,XZJA,SVFU
wG7888,2024-03-08 10:08:08.264596,2024-03-08 20:08:08.264596,QRKO,OBYU
uI3387,2024-02-27 07:42:38.526798,2024-02-27 17:42:38.526798,PTJO,SMKX
tt8367,2024-01-30 14:30:41.496207,2024-01-31 01:30:41.496207,MNCZ,WDXW
